video_id,title,title_length,word_count,emoji_count,has_emoji,special_char_count,is_clickbait,has_question_mark,has_exclamation,top_noun_1,top_noun_2,top_noun_3
8Ucrd4CbNq4,AI가 예측하는 10년 후의 미래,18,7,0,0,0,0,False,False,예측,후의,미래
wZLwCFhPsb8,"디시 기반 악질 인공지능 만들기? (ChatGPT, Gemini, 프롬프트 엔지니어링)",48,16,0,0,5,0,True,False,디시,기반,악질
f7z7fCxtEso,[이슈] 중국은 인공강우로 산불 진압…전용 드론까지 개발/'인공강우' 국내는 어디까지 왔나/2025년 3월 28일(금)/KBS,70,32,0,0,9,0,False,False,인공,강우,이슈
CRfy5-_KO1U,Open AI의 소라가 드디어 해냈습니다..! 이미지 제너레이션의 이미지 완벽 구현 방법 이 영상 하나로 끝내세요!! | 한글까지 완벽 구현 가능,81,29,0,0,6,1,False,True,이미지,완벽,구현
hVG0pdp_Nq8,궤도 슈카가 말하는 인공지능. 인공지능이 인간을 넘어서는건 시간문제..? 일자리는 어떻게하죠? I SK AI SUMMIT,67,28,0,0,5,0,True,False,인공,지능,궤도
eK-VVxcH2nc,OpenAI 새로운 이미지 생성기... 지금 난리 난 이유 | 한글도 자연스럽게,44,15,0,0,4,0,False,False,이미지,성기,지금
R4IeGToUDgQ,[속보효] 완전 난리났다!! 중국 딥시크 때문에 미국 AI 기업 초비상?,40,18,0,0,5,0,True,True,속보,난리,중국
mwxnKd-Fdr4,인간을 '초월' 하는 AI 등장... OpenAI 신규 AI o3 출시! 12일차 라이브 총정리,53,21,0,0,6,0,False,True,인간,초월,등장
Ikslr9osS3k,AIVAN (아이반) - '인공지능 (AI)' Official Music Video,46,15,0,0,7,0,False,False,아이,인공,지능
Wp6PhllHRro,"""미x..그것까지 해?"" 선을 넘은 중국의 AI로봇.. 큰일났는데요?",38,19,0,0,8,0,True,False,중국,로봇,큰일
MRAThVFesUs,미국 회계사 | 인공지능 | AI | 미래 직업  | 미래의 사라질 직업 | 사라질 직업 | 세무사 | 인공지능 ai | 사라지는 직업 | chatgpt | 인공지능이 대체할 직업,100,36,0,0,10,0,False,False,직업,인공,지능
sK4lzleu5Dw,"[비상]중국의 최근 AI, 로봇기술 근황/ 한국은 GPU 2000장 있다고 하네요 ㅎ..ㅠ",50,22,0,0,6,0,False,False,비상,중국,최근
Qd42Te2mKbM,중국 로봇 99% 사라진다. 싹다 물갈이될 미래 로봇 시장｜강정수 박사 2부,42,18,0,0,2,0,False,False,로봇,중국,갈이
GwAg4ACVKhI,"만수르 형의 과감한 풀베팅,폭락한 AI인프라주들 살아날까",31,15,0,0,1,0,False,False,만수르,과감,베팅
a4FzP2-L_WM,"""서울을 글로벌 AI 중심지로…산업 육성 속도전"" / SBS / #D리포트",41,17,0,0,5,0,False,False,서울,글로벌,중심지
imYRKb2YKdc,이번 주는 AI에 집중! AI 탑픽 종목은?,24,11,0,0,2,0,True,True,이번,집중,탑픽
IkNgP7WZ2Ks,네이버 이해진 창업자도 투자…의료AI 대장주 주가 전망은,31,13,0,0,0,0,False,False,네이버,이해진,창업
6Nkt6yQ0Dtc,경찰에 쫓기고 최루탄 맞고…'수난의 피카츄' 어쩌다 #소셜픽 / JTBC 아침&,44,16,0,0,5,0,False,False,경찰,최루탄,수난
DByAUffPdIo,"""미국은 벌써 끝났어요"" AI 전문가가 예견하는 가장 먼저 사라질 직업들.. (김상균 교수 1화)",54,23,0,0,6,0,False,False,미국,벌써,전문가
tVB2GaMAjDo,"""단 1년안에 결판납니다"" 구글 아마존이 위험하다 (이경일 대표 / 1부)",41,18,0,0,5,0,False,False,결판,구글,아마존
jlECC0T57bU,"특전사 부사관 영내 총상 & 북한 자폭무인기 AI 기술 도입 (국방부 브리핑, 3월 27일)",51,18,0,0,4,0,False,False,특전사,부사관,영내
k4eiECiAni4,"레이돔 올린 '북한판 피스아이' 첫 공개…합참 ""굉장히 둔중하고…"" / 연합뉴스 (Yonhapnews)",57,21,0,0,7,0,False,False,레이,북한,피스아이
3RdT_F8aFLU,OPENAI Super Agents 곧 등장한다 드디어 인공지능 쓰나미 여러분은 안녕하실까요,51,14,0,0,0,1,False,False,등장,인공,지능
PTwl63JfeJY,딥시크 보다 더한게 온다고?...일본 정부 AI에 10조 지원 '파격' (강정수) #끝내주는경제 (0326_수),62,24,0,0,12,0,True,False,시크,일본,정부
pGByFXOtAh8,챗GPT 실력자 되는 법: 프롬프트 엔지니어링 기술 5가지 | 인공지능 성능 146% 높이는 방법,54,20,0,0,3,0,False,False,실력,프롬,프트
KEetZnr4yJA,"""인간과 가장 흡사하다""는 인공지능 로봇 '소피아'...비대면 문화 확산하자 올해 수천 대 생산, 판매된다는데...",64,26,0,0,11,0,False,False,인간,가장,인공
jS-Jk9fT7uQ,"레전드 인공지능 과학자가 별세하기전에 남긴 MIT 최고의 강의 ""말을 하는 법""",44,18,0,0,2,0,False,False,레전드,인공,지능
Ka_SVsYXoAQ,AI로 시작해 AI로 끝난다...인공지능 열풍 CES / YTN,35,14,0,0,4,0,False,False,인공,지능,열풍
YBefJjeoLbU,당신의 능률을 미친듯이 올려줄 AI 툴 (뻔한 거 말고),31,13,0,0,2,0,False,False,능률,,
OIY2tWT3HHI,"전공생이 알려주는 AI(인공지능) 필수지식, 누구든 10분이면 이해 끝 | [AI학개론]  -1강",54,27,0,0,7,0,False,False,공생,인공,지능
HTMFioeTRgM,AI 로봇 다 가진 이 주식 제2의 삼양식품 될 겁니다 (박현상 부장 / 4부),44,19,0,0,3,0,False,False,로봇,주식,삼양식품
d1zEEX8hjH4,기사 써주고 감성적인 대화까지…진화 거듭하는 '초거대 AI',33,16,0,0,2,0,False,False,기사,감성,대화
2B5jWMXfY4E,인공지능을 인류의 신으로 만들었다,18,8,0,0,0,0,False,False,인공,지능,인류
37HvtroHok8,인공지능이 시키는대로 라이벌 하기!!,20,7,0,0,2,0,False,True,인공,지능,라이벌
a9G-R-Ykh2c,특이점을 넘어선 인공지능과 함께 2년째 감금중(결말포함),31,15,0,0,2,0,False,False,특이점,인공,지능
i1ljK1uagSY,[현장영상] “한국 인구 3분의 1보다 적어질 것”…머스크가 웃음 그치더니 꺼낸 말 / KBS 2024.10.30.,64,27,0,0,6,0,False,False,현장,한국,인구
SfaEswvA8KI,[2025 수능특강 독서] 과학기술01 인공 지능과 기계 학습,34,12,0,0,2,0,False,False,수능특강,독서,과학기술
JBj5DQPuS_c,"50, 60대도 쉽게 따라 하는 챗GPT 사용법! 회원가입부터 알려드립니다 ｜챗지피티-4o ver.",55,26,0,0,4,0,False,True,대도,용법,회원
ZC1z2YTVvhg,구글 전 대표의 한 마디,13,6,0,0,0,0,False,False,구글,대표,마디
nZV65XLRPfQ,AI부터 K-콘텐츠까지…SXSW 2025에서 빛난 한국 스타트업 [글로벌코리안] / YTN korean,57,20,0,0,4,0,False,False,콘텐츠,한국,스타트업
AhqZB2jAA9Y,(클링 AI) 중국 1짱 생성형 인공지능 사용법,26,14,0,0,2,0,False,False,중국,성형,인공
uJj8S4cbs4o,최강의 AI AGENT MANUS 인공지능 자동화 시스템을 쉽게 저렴하게 구성 openai operator covergence ai #manus #인공지능아재 #aiagent,97,20,0,0,3,0,False,False,최강,인공,지능
5xpAYPPUE3A,직업 선택하기 전 꼭 들으세요. 우리는 인공 지능을 얼마나 알아야 할까? 현업 AI 개발자가 쉽게 설명하는 인공 지능의 실체.,70,29,0,0,3,0,True,False,인공,지능,직업
nDmX7IOgTcg,"(충격 업데이트)2025년 돈 버는 법, AI 부업 이젠 안 하면 진짜 손해입니다…",46,20,0,0,3,1,False,False,충격,업데이트,부업
MaU6d6nqyjM,입시컨설팅 눈탱이 안 맞는 법! (IDA AI컨설턴트 마감),33,14,0,0,3,0,False,True,입시,컨설팅,눈탱
vsLjSPaLA6I,"""이번에 울트라 나온다?!"" 아이폰17 울트라 & 에어팟 신박한 신기능 최신 소식!",46,19,0,0,6,0,True,True,울트라,이번,아이폰
2k87jo5o-wA,애플 아이폰17 울트라부터 '스카이 블루' 역대급 iOS19까지?,36,15,0,0,3,0,True,False,애플,아이폰,울트라
67UC2_thhj0,사용해 봐야지만 알 수 있는 것들 : 아이폰16pro 장기 사용기,36,15,0,0,1,0,False,False,사용,아이폰,장기
-pH6UMOlZH0,프로세서 믿은 애플의 배짱장사? 여전히 아쉬움이 남는 보급형 iPhone SE 3세대 언빡싱&달라진점!,57,22,0,0,3,0,True,True,프로세서,애플,배짱
SwzrI2eK7Lw,"""구매 전 꼭 보세요!"" 2025년 아이패드 구매가이드 완벽 정리! 🔥｜태블릿추천｜아이패드추천｜가성비태블릿｜아이패드10세대｜아이패드에어｜아이패드미니｜아이패드프로｜",90,36,1,1,4,0,False,True,아이패드,구매,태블릿
P8UxKx-Mjek,한 달 내내 써본 사람만 아는 아이폰16프로 리얼 후기; 이거 역대급 애매하다고 하는 이유?,51,22,0,0,2,0,True,False,내내,사람,아이폰
KlokMClug1E,(애플에게) 놀라운 실속 아이폰 16e 개봉기,25,11,0,0,2,0,False,False,애플,실속,아이폰
cASCT1cb2MY,나린이 인생 첫 아이폰을 사줬는데... 반응이 왜 이럴까요?! 가족 일상 브이로그 vlogㅣ토깽이네,55,22,0,0,5,0,True,True,나린,인생,아이폰
Bnw7dLXvi8o,가성비 끝판왕 아이폰은? 아이폰 16 vs 15 vs 16E 비교! 가성비 좋은 최신 아이폰 추천 및 구매 꿀팁 대공개!,67,28,0,0,3,0,True,True,아이폰,가성,끝판
vCTOBkFz_Xw,새로나온 보급형 아이폰 16e 총정리! 애플빠도 손절할만한 미친 가격,38,17,0,0,1,0,False,True,보급,아이폰,정리
lptetiCaKrA,폴더블 아이폰 - 생각보다는 싸다,18,7,0,0,1,0,False,False,더블,아이폰,생각
kIqa41EBWBc,아이폰 16e 이거 혹시 장난인가요?,20,9,0,0,1,0,True,False,아이폰,혹시,장난
xkFIo07Ry8A,"평생 갤럭시만 쓴 사람의 아이폰 한달 사용기(feat. 아이폰vs갤럭시, 아이폰 15 pro max 리뷰)",59,24,0,0,4,0,False,False,아이폰,갤럭시,평생
EYVer1Z93O0,진짜 X댓다... 아이폰 16e(SE4) 4분 요약 총정리!!,34,17,0,0,7,0,False,True,아이폰,요약,정리
7Kdsnf28Lag,아이폰16e 살까말까. 3분정리.,18,9,0,0,2,0,False,False,아이폰,,
UWpepzr8nNE,폴더블 아이폰 ｜ 액체 금속 넣고 350만원..?,27,9,0,0,3,0,True,False,더블,아이폰,액체
MbgrRxwHpfc,"아이폰16e, 결국 애플 공식 답변까지.. 하지만 또 다른 '논란' 부채질?",42,18,0,0,6,0,True,False,아이폰,애플,공식
pUQqD4HGCl8,애플 아이폰 16e 언빡싱&첫 인상! 매우 예쁘지만 전반적으로 비추.,38,16,0,0,3,0,False,True,애플,아이폰,언빡싱
08V6huAIiRw,"디자인 망했다고?? 아이폰 17시리즈 모든 모델 디자인 미리보기! | 디자인, 외관, 출고가 유출 정리",57,20,0,0,6,0,True,True,디자인,아이폰,모든
PbJw4bbhNmA,"아이폰16e, 살까 말까? 차라리 이걸 사세요! 아이폰16과 비교하면 답 나옵니다!",46,20,0,0,4,0,True,True,아이폰,차라리,비교
EeOd1b8ukhY,아이폰 SE4 아니고 아이폰 16e로 출시되어 실제 성능과 가격이 충격적인 이유?,45,20,0,0,1,1,True,False,아이폰,출시,실제
RupQyLfBEB0,아이폰16 - 허위 광고로 고소,17,7,0,0,1,0,False,False,아이폰,허위,광고
WHl4P-pn8eo,아이폰16E 일단 예쁨 but 직접 써보지 않으면 모를 장단점 다 알려드립니다 | 주연ZUYONI,54,18,0,0,1,0,False,False,아이폰,일단,직접
Lg2pAK4gvvk,아이폰16프로 한국에있는거 싹다 사왔습니다,23,9,0,0,0,0,False,False,아이폰,프로,한국
qGvKxoES_xU,아이폰이 불편하다고요? 다 바꿔드립니다.,22,8,0,0,2,0,True,False,아이폰,,
SnDR7FNVCOI,16보다 좋다고?? 아이폰 15프로 지금 사도 될까??,30,11,0,0,4,0,True,False,아이폰,프로,지금
JXQBzlQCNok,"애플, 아무도 모르게 '영상 삭제' 아이폰16 결국 버려질까?",34,14,0,0,4,0,True,False,애플,아무,삭제
4xmVZ94ELC4,새 아이폰을 선물했더니...진짜 닌니꺼??,23,9,0,0,5,0,True,False,아이폰,선물,닌니꺼
W41puQNhoDs,아이폰16프로 살까말까. 3분정리.,19,9,0,0,2,0,False,False,아이폰,프로,
rm4r5b2-SeY,아이폰 이렇게 변했어요! 애플 iOS 18.3 업데이트 신규 기능들! [4K],43,16,0,0,5,0,False,True,아이폰,애플,업데이트
y8Fmw9EhtzE,"""아이폰 16이 공짜""…벌써부터 보조금 과열? / SBS 8뉴스",35,15,0,0,4,0,True,False,아이폰,공짜,벌써
Kl4Xr4g7ur0,컴퓨터가격이라는 200만원짜리 아이폰14프로 구입하였습니다! 도대체 비싼 이유는?!,46,16,0,0,3,0,True,True,컴퓨터,가격,아이폰
ZXRGOJQEow8,아빠랑 아이폰13미니 사러 왔어요!! 그런데 엄마한테 허락을 안 받고 왔다고오?!?!?!? 헐;;; 반전주의 가족일상 브이로그 | 뚜아뚜지TV,79,31,0,0,13,1,True,True,아빠,아이폰,미니
v_DQnAyGbRM,기다리다 목 빠짐;; 드디어 한국인도 쓸 수 있게 된 아이폰 기능들🔥 iOS18.4 업데이트 보여드림,56,20,1,1,3,1,False,False,한국인,아이폰,기능
WyqNIPRb9hg,얘들아 아이폰16e 어떡해…ㅠㅠ,17,9,0,0,0,0,False,False,아이폰,,
HXOCuU2rmBY,한 방에 해결해드립니다. 애플 아이폰 16일반 vs 16프로 뭘 살지 고민된다면?,45,19,0,0,2,0,True,False,해결,애플,아이폰
g02UzZQcaeM,아이폰 14 100원에 팔기,15,5,0,0,0,0,False,False,아이폰,,
0kTa8XOJ6Zo,아이폰 16e - 도대체 이게 왜 잘 팔리냐,24,10,0,0,1,1,False,False,아이폰,도대체,
EzZn6p-hgj0,종이로 아이폰 16 만들기&언박싱 / 무료도안 / Paper iPhone 16 / Free printable,60,17,0,0,4,0,False,False,종이,아이폰,만들기
PhzmmBsKMvU,아이폰16e,6,3,0,0,0,0,False,False,아이폰,,
PiUKjTiUYm0,"새로운 아이폰, 놀라운 실수 🥲 아이폰 16e 상세 사용후기",33,12,1,1,1,0,False,False,아이폰,실수,상세
hvJtD-DaM1g,앗! 오? 어……. 아이폰 16e 리뷰,21,10,0,0,3,0,True,True,아이폰,리뷰,
c3ul4Sf1XSY,아이폰 16E 미국 리뷰어들의 솔직한 평가 모음,26,10,0,0,0,0,False,False,아이폰,미국,리뷰
kdMHowx0SxU,"아이폰 16e, 사도 될까?",15,7,0,0,2,0,True,False,아이폰,사도,
T_sgPGgBbFo,그 돈이면 16일반 산다? 아이폰SE 4 아니고 아이폰16E 공개 총정리!,41,19,0,0,2,0,True,True,아이폰,산다,공개
bzQU1EO7tJA,아이폰16 살까말까. 3분정리.,17,8,0,0,2,0,False,False,아이폰,,
jQu-VRMeU0I,아이폰17 에어 ｜ 갑자기 개발 중단..?,23,8,0,0,3,0,True,False,아이폰,에어,갑자기
d29I89tVV3k,"[뉴스 '꾹'] ""17년을 기다렸다! 드디어!"" 아이폰 '통화녹음' 누르자.. (2024.10.29/MBC뉴스)",62,27,0,0,17,1,False,True,뉴스,아이폰,통화
9vUICFi4svI,"""아이폰16 공짜로 사는 법"" 보조금 경쟁에 휴대폰 업계는 '난리통' [지금이뉴스] / YTN",52,25,0,0,7,0,False,False,아이폰,공짜,보조금
C2xBlYBCzw8,아이폰16 프로 뒷면은 내꺼! 지금은 맥세이프 SSD 전쟁 중,34,15,0,0,1,0,False,True,아이폰,프로,지금
--kAI_VAmnE,아이폰15pro만 되는 엄청난 신기능ㄷㄷ,22,9,0,0,0,0,False,False,아이폰,기능,
TclrY6ENHnk,아이폰 드디어 나의 찾기 / 에어태그 풀기능 지원!! iOS 18.4,38,14,0,0,4,1,False,True,아이폰,찾기,에어
lKSEhzSlXpY,애플의 미친 아이폰 전략 | 폴더블 아이폰 소식 정리,29,11,0,0,1,0,False,False,아이폰,애플,전략
O2VSswhCqR0,"아이폰16e, 애플의 실수가 아니라 의도! 아무도 해주지 않은 이야기",38,16,0,0,2,0,False,True,아이폰,애플,실수
1kc7Ip0Y6nI,앱등이들 쉴드 가능? 맥세이프 빠진 99만원 아이폰16e…(아이폰SE 4세대),43,18,0,0,3,0,True,False,아이폰,앱등이,쉴드
BNwGOiVJ7Bc,아이폰16e 나왔네요! | SE 아니고 16e | 미친 환율 99만원이 함정;,43,17,0,0,4,0,False,True,아이폰,환율,함정
i5lQYSjw2hc,아이폰 16 시리즈 리뷰,13,4,0,0,0,0,False,False,아이폰,시리즈,리뷰
PpGm9fYBjlU,충격! ‘아이폰17’ 유출! 끔찍한 카메라 디자인과 새로운 ‘슬림’모델? 그리고 심각한 가격까지.. [디자인/디스플레이/성능/카메라/가격 등],79,35,0,0,11,1,True,True,카메라,디자인,가격
etgWoRN6lUI,"완전히 달라진 아이폰16e 공개! 디자인, 스펙, 출시일, 가격 모든 것! 아이폰SE4 아니었다! [4K]",59,26,0,0,8,0,False,True,아이폰,공개,디자인
taMK0AG2uz4,"""이번에 아이폰 가격 오른다?!"" 아이폰17, 아이폰17에어, 아이폰17프로 미친 가격과 업그레이드! 최신 소식 정리",65,25,0,0,7,0,True,True,아이폰,가격,이번
mFo3wK5XzZA,아이폰 프로 쓰다가 굳이굳이 일반형으로 갈아탄 자의 3개월 후기,35,13,0,0,0,0,False,False,굳이,아이폰,프로
PF8jrZVfmVM,평생 안드로이드만 쓴 진성 갤럭시 유저가 아이폰으로 갈아탈 수 있을까?,39,14,0,0,1,0,True,False,평생,안드로이드,진성
NoOVaQiGhzw,"아이폰 16e, 1만대도 안 팔렸다...이유는",25,11,0,0,4,0,False,False,아이폰,이유,
DKxZNTsRxqo,"아이폰 SE4, 모든 게 빗나갔다! 실물 디자인 선공개 및 최신 유출 정보 총정리 (목업, 색상 크기 두께, 다이나믹 아일랜드, 카메라, 성능, 배터리, 가격 출시일)",93,37,0,0,10,0,False,True,아이폰,모든,실물
gIGrVIudssE,"""폴더블 아이폰, 아이패드 드디어 출시?"" 애플 폴더블 기기 최신 소식 총정리!",44,18,0,0,5,1,True,True,더블,아이폰,아이패드
rEurJeGTr3k,"드디어 실현된 아이폰 녹음 기능, 아이폰16 판매량 늘어날까? / 14F",40,15,0,0,3,1,True,False,아이폰,실현,녹음
Jl7MVsQ5BN4,"""이번에 확 바뀐다?!"" 아이폰 SE4 & 아이폰17 디자인 대변신! 애플 신형 아이폰 2월 19일 공개!",59,23,0,0,7,0,True,True,아이폰,이번,디자인
9Vdhev83AjA,아이폰16프로에서 갤럭시S25 울트라로 갈아탄 8가지 이유,32,13,0,0,0,0,False,False,아이폰,프로,갤럭시
dHdczuI_55M,"아이폰16e, 상상하지도 못했던 기능 제거 '이것'까지 뺐다고?",35,17,0,0,4,0,True,False,아이폰,상상,기능
gdpkhyjsTqE,"단통법 폐지 확정! 갤럭시 S25 아이폰 16 공짜로 사세요. 휴대폰 싸게 사는 법! (구매가이드, S24 플립6, 폴드6 공시지원금, 시행 시기 효과)",85,39,0,0,8,0,False,True,통법,폐지,확정
USkZBBAt4Kg,"”이게 아이폰SE4 대신이라고?!“ 아이폰16e 공식 출시! 가격, 스펙, 디자인…충격적인 변화 정리! | 국내 출시일, 사전예약",72,33,0,0,8,1,True,True,아이폰,대신,공식
tBdAAApnIBo,아이폰17 에어 - 정말 다행이다,18,7,0,0,1,0,False,False,아이폰,에어,다행
aP93bntjRJg,아이폰에서 4달만에 갈아탄 삼성 갤럭시 S25 울트라 2주 사용기!,37,16,0,0,1,0,False,True,아이폰,삼성,갤럭시
0YdYlXBBFVA,아이패드 미니 7세대로 더욱 유력하다? 미친 애플 아이폰 SE 4세대 루머 총정리,45,17,0,0,1,0,True,False,세대,아이패드,미니
-vODPgKIwzw,올해 된다면서요...,11,3,0,0,3,0,False,False,올해,,
A2oHiuKqMaM,"테이핑 실화? 아이폰16e 맥테이프부터 걸치대, 충격적인 소비자 비하까지",40,17,0,0,2,1,True,False,테이,실화,아이폰
QqvQzUNY-eU,미스터 비스테가 선물한 아이폰 15프로 언박싱!!!!!!!!!!,35,10,0,0,10,0,False,True,미스터,비스테,선물
1Tz3t8fQ6Z0,아이폰17 프로 - 더 이상 반전은 없나,22,9,0,0,1,1,False,False,아이폰,프로,이상
zGo5xMLEvsE,충격적인 결과... 현시점 최고의 AI 스마트폰은? 아이폰VS갤럭시 AI 기능 비교! (2025 2월 ver.),62,25,0,0,8,1,True,True,충격,결과,시점
